"id","category_id","entry_date","account_id","item_id","quantity","unit_price","total_amount","value","user_id","financial_year","unit_id","journal_id","type","createdAt","updatedAt"
902,18,"2024-06-27T00:00:00.000Z",330,10,"1","1500.61","1770.7197999999999","1500.61",9,"2024-2025",12,902,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
903,19,"2024-06-27T00:00:00.000Z",223,11,"1","3600","3600","3600.00",9,"2024-2025",12,903,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
904,18,"2024-06-27T00:00:00.000Z",208,10,"1","724.58","855.0044","724.58",9,"2024-2025",12,904,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
905,17,"2024-06-27T00:00:00.000Z",210,9,"1","649.07","726.9584000000001","649.07",9,"2024-2025",12,905,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
906,18,"2024-06-27T00:00:00.000Z",210,10,"1","3092.59","3649.2562000000003","3092.59",9,"2024-2025",12,906,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
907,17,"2024-06-28T00:00:00.000Z",258,9,"1","464.73","520.4976","464.73",9,"2024-2025",12,907,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
908,17,"2024-06-28T00:00:00.000Z",276,9,"1","169.02","189.3024","169.02",9,"2024-2025",12,908,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
909,16,"2024-06-28T00:00:00.000Z",230,8,"1","1966.67","2065.0035000000003","1966.67",9,"2024-2025",12,909,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
910,17,"2024-06-28T00:00:00.000Z",230,9,"1","1736.46","1944.8352","1736.46",9,"2024-2025",12,910,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
911,18,"2024-06-28T00:00:00.000Z",230,10,"1","3814.77","4501.4286","3814.77",9,"2024-2025",12,911,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
912,16,"2024-06-28T00:00:00.000Z",233,8,"1","2042.86","2145.0029999999997","2042.86",9,"2024-2025",12,912,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
913,17,"2024-06-28T00:00:00.000Z",277,9,"1","18264.68","20456.4416","18264.68",9,"2024-2025",12,913,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
914,18,"2024-06-28T00:00:00.000Z",277,10,"1","6851.86","8085.194799999999","6851.86",9,"2024-2025",12,914,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
915,18,"2024-06-28T00:00:00.000Z",257,10,"1","12205.53","14402.5254","12205.53",9,"2024-2025",12,915,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
916,17,"2024-06-28T00:00:00.000Z",342,9,"1","882.32","988.1984","882.32",9,"2024-2025",12,916,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
917,18,"2024-06-28T00:00:00.000Z",342,10,"1","129.47","152.7746","129.47",9,"2024-2025",12,917,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
918,18,"2024-06-28T00:00:00.000Z",208,10,"1","2011.86","2373.9948","2011.86",9,"2024-2025",12,918,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
919,16,"2024-06-28T00:00:00.000Z",234,8,"1","7523.81","7900.0005","7523.81",9,"2024-2025",12,919,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
920,16,"2024-06-28T00:00:00.000Z",206,8,"1","609.52","639.996","609.52",9,"2024-2025",12,920,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
921,17,"2024-06-28T00:00:00.000Z",206,9,"1","1764.65","1976.4080000000001","1764.65",9,"2024-2025",12,921,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
922,18,"2024-06-28T00:00:00.000Z",206,10,"1","8481.48","10008.1464","8481.48",9,"2024-2025",12,922,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
923,18,"2024-06-28T00:00:00.000Z",202,10,"1","1977.79","2333.7922","1977.79",9,"2024-2025",12,923,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
924,17,"2024-06-28T00:00:00.000Z",202,9,"1","371.89","416.5168","371.89",9,"2024-2025",12,924,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
925,18,"2024-06-28T00:00:00.000Z",202,10,"1","2867.57","3383.7326000000003","2867.57",9,"2024-2025",12,925,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
926,16,"2024-06-29T00:00:00.000Z",230,8,"1","4819.05","5060.0025000000005","4819.05",9,"2024-2025",12,926,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
927,18,"2024-06-29T00:00:00.000Z",246,10,"1","1844.48","2176.4864","1844.48",9,"2024-2025",12,927,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
928,18,"2024-06-29T00:00:00.000Z",310,10,"1","1545.76","1823.9968","1545.76",9,"2024-2025",12,928,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
929,18,"2024-06-29T00:00:00.000Z",249,10,"1","4210.27","4968.118600000001","4210.27",9,"2024-2025",12,929,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
930,18,"2024-06-29T00:00:00.000Z",197,10,"1","3727.79","4398.7922","3727.79",9,"2024-2025",12,930,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
23,18,"2024-05-01T00:00:00.000Z",202,10,"1","1941.25","2290.675","1941.25",9,"2024-2025",12,23,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
418,18,"2024-04-06T00:00:00.000Z",263,10,"1","3653.67","4311.3306","3653.67",9,"2024-2025",12,418,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
54,16,"2024-05-03T00:00:00.000Z",224,8,"1","3200","3360","3200.00",9,"2024-2025",12,54,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
641,18,"2024-04-30T00:00:00.000Z",224,10,"1","4124.32","4866.6975999999995","4124.32",9,"2024-2025",12,641,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
761,18,"2024-06-14T00:00:00.000Z",224,10,"1","6124.29","7226.6622","6124.29",9,"2024-2025",12,761,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
827,17,"2024-06-19T00:00:00.000Z",224,9,"1","2718.48","3044.6976","2718.48",9,"2024-2025",12,827,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
863,18,"2024-06-21T00:00:00.000Z",224,10,"1","2237.29","2640.0022","2237.29",9,"2024-2025",12,863,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
876,16,"2024-06-24T00:00:00.000Z",224,8,"1","1657.14","1739.997","1657.14",9,"2024-2025",12,876,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
888,18,"2024-06-25T00:00:00.000Z",224,10,"1","4698.31","5544.005800000001","4698.31",9,"2024-2025",12,888,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
20,17,"2024-05-01T00:00:00.000Z",224,9,"1","4777.07","5350.3184","4777.07",9,"2024-2025",12,20,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
21,18,"2024-05-01T00:00:00.000Z",224,10,"1","521.94","615.8892000000001","521.94",9,"2024-2025",12,21,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
931,17,"2024-07-01T00:00:00.000Z",272,9,"1","639.34","716.0608","639.34",9,"2024-2025",12,931,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
932,18,"2024-07-01T00:00:00.000Z",272,10,"1","2974.27","3509.6386","2974.27",9,"2024-2025",12,932,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
933,17,"2024-07-01T00:00:00.000Z",224,9,"1","2779.57","3113.1184000000003","2779.57",9,"2024-2025",12,933,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
934,18,"2024-07-01T00:00:00.000Z",224,10,"1","1440.7","1700.026","1440.70",9,"2024-2025",12,934,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
935,18,"2024-07-01T00:00:00.000Z",277,10,"1","931.95","1099.701","931.95",9,"2024-2025",12,935,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
936,16,"2024-07-01T00:00:00.000Z",254,8,"1","837.7","879.585","837.70",9,"2024-2025",12,936,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
937,18,"2024-07-01T00:00:00.000Z",254,10,"1","3035.57","3581.9726","3035.57",9,"2024-2025",12,937,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
938,18,"2024-07-01T00:00:00.000Z",281,10,"1","1653.56","1951.2007999999998","1653.56",9,"2024-2025",12,938,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
